Position in x [m],Voltage [V]
-0.0636996,2.1473
-0.0636902,2.13289
-0.0636804,2.14485
-0.0636708,2.16286
-0.063662,2.19398
-0.0636534,2.20436
-0.0636451,2.2063
-0.0636368,2.21992
-0.0636287,2.21992
-0.0636212,2.20954
-0.063613,2.20357
-0.0636047,2.19398
-0.0635959,2.16286
-0.0635869,2.15249
-0.0635772,2.13966
-0.0635672,2.16013
-0.0635571,2.21033
-0.0635466,2.26141
-0.0635368,2.32365
-0.063528,2.34036
-0.0635204,2.39496
-0.063513,2.43891
-0.0635057,2.44813
-0.0634981,2.50519
-0.0634894,2.41701
-0.06348,2.36399
-0.0634698,2.37552
-0.0634598,2.41298
-0.0634491,2.36399
-0.0634383,2.32365
-0.0634275,2.28101
-0.0634164,2.27178
-0.0634046,2.27646
-0.063393,2.26984
-0.063381,2.32805
-0.0633682,2.39381
-0.0633561,2.45217
-0.0633438,2.441
-0.0633329,2.40988
-0.0633223,2.37033
-0.0633121,2.29772
-0.0633015,2.25753
-0.0632909,2.212
-0.0632813,2.17209
-0.0632722,2.14017
-0.0632622,2.13384
-0.0632529,2.14809
-0.0632429,2.16286
-0.0632334,2.18361
-0.0632232,2.21473
-0.0632125,2.23987
-0.0632022,2.27178
-0.0631912,2.29887
-0.0631799,2.32365
-0.0631693,2.32365
-0.0631584,2.32444
-0.0631478,2.32884
-0.0631376,2.27488
-0.0631279,2.27178
-0.0631171,2.26387
-0.0631056,2.24197
-0.0630928,2.26299
-0.0630801,2.29059
-0.0630676,2.3269
-0.0630552,2.36075
-0.0630434,2.4222
-0.0630324,2.44295
-0.0630231,2.44295
-0.0630138,2.40664
-0.0630037,2.35996
-0.0629957,2.30607
-0.0629877,2.24261
-0.0629792,2.17324
-0.0629703,2.15768
-0.0629606,2.15249
-0.0629501,2.15768
-0.0629394,2.17324
-0.062929,2.19723
-0.0629189,2.24585
-0.0629085,2.28734
-0.0628976,2.28929
-0.0628871,2.28814
-0.0628768,2.28929
-0.0628661,2.30211
-0.0628541,2.3117
-0.062843,2.32884
-0.0628312,2.35996
-0.0628184,2.37631
-0.0628047,2.38589
-0.0627919,2.37552
-0.0627809,2.37033
-0.0627698,2.38589
-0.0627593,2.406
-0.0627493,2.44813
-0.0627395,2.48638
-0.0627295,2.49755
-0.0627188,2.46809
-0.0627072,2.4454
-0.0626967,2.4222
-0.062686,2.37358
-0.0626755,2.31977
-0.062665,2.2797
-0.0626565,2.25104
-0.0626485,2.23029
-0.0626425,2.22431
-0.0626365,2.3444
-0.0626296,2.30521
-0.0626206,2.29772
-0.0626098,2.37033
-0.0625992,2.48199
-0.0625892,2.56743
-0.0625795,2.55626
-0.0625694,2.53112
-0.0625603,2.52803
-0.062551,2.48963
-0.0625419,2.46967
-0.0625328,2.42838
-0.0625239,2.38229
-0.0625156,2.35996
-0.0625078,2.33482
-0.0624994,2.33402
-0.0624913,2.31458
-0.0624827,2.26026
