Position in z [a.u.],Voltage [V]
0.0666338,0.233402
0.0666453,0.233402
0.0666571,0.233402
0.0666685,0.233402
0.0666809,0.236648
0.0666935,0.242625
0.0667048,0.238589
0.0667151,0.237008
0.0667259,0.237439
0.0667376,0.23974
0.0667491,0.238589
0.0667601,0.241321
0.0667704,0.238589
0.0667807,0.241321
0.0667907,0.243776
0.0668012,0.243776
0.0668121,0.252208
0.0668218,0.250113
0.0668318,0.248963
0.0668425,0.250544
0.0668535,0.253636
0.0668643,0.259336
0.0668757,0.258545
0.0668879,0.256604
0.066899,0.250904
0.0669106,0.259336
0.0669222,0.260487
0.0669337,0.258185
0.0669434,0.256604
0.066952,0.26401
0.0669607,0.262941
0.0669684,0.264523
0.0669757,0.263732
0.0669838,0.261431
0.0669926,0.259336
0.0670021,0.256091
0.0670127,0.254149
0.0670237,0.261431
0.0670344,0.256604
0.0670433,0.265314
0.067052,0.260487
0.0670595,0.2553
0.0670683,0.252846
0.0670791,0.248603
0.0670901,0.254149
0.0671002,0.254149
0.067109,0.256244
0.0671176,0.254149
0.0671261,0.259336
0.0671351,0.258545
0.0671438,0.25494
0.067152,0.258185
0.0671599,0.263219
0.0671674,0.277198
0.0671747,0.278779
0.0671828,0.28527
0.0671907,0.288515
0.0671991,0.290456
0.0672078,0.301621
0.0672165,0.326763
0.0672255,0.354001
0.0672343,0.37099
0.0672435,0.412206
0.0672531,0.458373
0.0672617,0.543302
0.0672703,0.61722
0.0672786,0.688683
0.0672869,0.730537
0.0672955,0.76217
0.0673044,0.783195
0.0673126,0.813165
0.0673203,0.832177
0.0673285,0.814315
0.0673364,0.77124
0.0673444,0.745306
0.0673528,0.752075
0.0673609,0.760589
0.0673689,0.798755
0.0673767,0.814315
0.0673849,0.803942
0.0673924,0.793568
0.0674004,0.792418
0.0674091,0.819502
0.0674182,0.827781
0.0674262,0.825839
0.0674352,0.845436
0.0674449,0.844285
0.0674534,0.865032
0.0674618,0.855809
0.0674707,0.855809
0.0674796,0.853077
0.0674893,0.84104
0.0674987,0.839098
0.0675084,0.853868
0.0675175,0.845436
0.0675277,0.809642
0.0675388,0.799546
0.0675499,0.815466
0.0675617,0.820293
0.0675743,0.824689
0.0675867,0.798755
0.0675996,0.755958
0.0676107,0.711732
0.0676207,0.685438
0.0676301,0.669087
0.0676406,0.64719
0.067651,0.630326
0.067663,0.630326
0.0676767,0.62371
0.0676908,0.624861
0.0677051,0.641572
0.0677187,0.669087
0.0677272,0.665842
0.0677363,0.660295
0.0677461,0.674274
0.0677569,0.720954
0.0677675,0.720954
0.0677784,0.705394
0.0677875,0.684647
0.0677961,0.700207
0.0678054,0.719373
0.0678147,0.747679
0.0678252,0.761298
0.0678367,0.762448
0.0678492,0.737665
0.0678621,0.710068
0.0678759,0.689834
0.067891,0.675424
0.0679061,0.669087
0.0679216,0.665051
0.0679351,0.679461
0.0679471,0.679461
0.0679582,0.665204
0.067969,0.658714
0.067979,0.662597
0.0679878,0.653527
0.0679972,0.653527
0.068007,0.651586
0.0680176,0.655109
0.0680279,0.658714
0.0680378,0.656259
0.0680491,0.659864
0.0680594,0.661446
0.06807,0.66311
0.0680813,0.6639
0.0680927,0.675424
0.0681032,0.684647
0.0681149,0.705394
0.0681283,0.712522
0.0681406,0.728442
0.0681518,0.757539
0.0681621,0.789532
0.0681721,0.845436
0.0681826,0.877984
0.0681929,0.915595
0.0682032,0.934123
0.0682145,0.965521
0.0682257,0.98029
0.0682358,0.959544
0.0682439,0.934401
0.0682527,0.923237
0.0682619,0.936064
0.0682709,0.935192
0.0682804,0.949961
0.0682896,1.01414
0.0682987,1.07365
0.0683076,1.10074
0.0683173,1.08791
0.0683268,1.07999
0.0683359,1.06443
0.0683452,1.0529
0.0683534,1.02697
0.0683626,1.01141
0.0683714,0.98029
0.0683796,0.938797
0.0683881,0.929727
0.0683969,0.917537
0.0684064,0.920504
0.0684159,0.937493
0.0684253,0.942833
0.0684339,1.06926
0.0684429,1.03346
0.0684515,1.00104
0.0684603,0.992965
0.0684692,0.97914
0.0684786,0.977558
0.0684892,0.9795
0.068501,0.969917
0.0685123,0.951625
0.0685244,0.928423
0.0685366,0.913654
0.0685488,0.886929
0.0685607,0.850622
0.0685725,0.849319
0.0685847,0.837794
0.0685963,0.829876
0.0686088,0.984686
0.0686216,1.03461
0.0686328,1.00507
0.0686437,0.952415
0.0686546,0.932459
0.0686663,0.901339
0.0686782,0.871369
0.0686908,0.860996
0.0687041,0.871369
0.0687165,0.897303
0.0687279,0.85696
0.0687373,0.890812
0.0687448,0.850622
0.0687519,0.815466
0.0687597,0.796301
0.0687708,0.833121
0.0687833,0.900548
0.0687977,0.90249
