Position in z [a.u.],Voltage [V]
0.0281251,0.186722
0.0281151,0.18399
0.0281051,0.183837
0.0280958,0.179234
0.0280858,0.183477
0.028075,0.180231
0.0280641,0.186722
0.0280541,0.176349
0.0280449,0.177139
0.0280348,0.176349
0.0280217,0.184268
0.0280163,0.191909
0.0280062,0.191118
0.0279939,0.191909
0.0279854,0.18399
0.027973,0.181535
0.0279653,0.187513
0.0279584,0.190758
0.0279475,0.186722
0.0279367,0.185931
0.0279235,0.181535
0.0279143,0.179594
0.0279035,0.179081
0.027888,0.184781
0.027881,0.185418
0.027871,0.191909
0.0278609,0.181535
0.0278516,0.180385
0.0278416,0.181535
0.0278323,0.181535
0.0278207,0.181535
0.0278123,0.186722
0.0278038,0.186722
0.0277938,0.186722
0.0277838,0.180385
0.0277737,0.181535
0.0277645,0.186722
0.0277545,0.184781
0.0277452,0.180744
0.0277352,0.177499
0.027726,0.182686
0.0277167,0.186209
0.0277059,0.191909
0.0276974,0.190758
0.0276874,0.189454
0.0276758,0.187873
0.0276666,0.181535
0.0276565,0.182326
0.0276442,0.182326
0.027638,0.186722
0.0276288,0.188663
0.0276164,0.186722
0.0276072,0.184781
0.0275979,0.181535
0.0275871,0.178803
0.0275778,0.183117
0.0275677,0.181535
0.0275577,0.179594
0.0275461,0.17829
0.0275361,0.184781
0.0275253,0.18399
0.0275175,0.185931
0.0275075,0.180385
0.0274928,0.184268
0.0274858,0.185931
0.0274766,0.187513
0.0274665,0.186722
0.027458,0.182686
0.0274488,0.177139
0.0274395,0.183477
0.0274287,0.186722
0.0274179,0.181535
0.027411,0.181535
0.027401,0.185931
0.027391,0.181535
0.0273809,0.185931
0.0273724,0.182686
0.0273624,0.180385
0.0273524,0.18399
0.0273408,0.180744
0.0273346,0.181535
0.027323,0.179594
0.0273145,0.184781
0.027306,0.182326
0.0272952,0.181535
0.0272805,0.179954
0.027272,0.185571
0.0272634,0.186722
0.0272534,0.181535
0.027241,0.185571
0.0272325,0.186722
0.0272225,0.186722
0.0272125,0.184781
0.0271986,0.182839
0.0271908,0.185931
0.0271824,0.183477
0.0271723,0.181535
0.02716,0.181535
0.0271515,0.180385
0.0271399,0.185571
0.0271314,0.185571
0.0271191,0.181535
0.0271113,0.179081
0.0271028,0.185931
0.0270936,0.182839
0.0270827,0.189454
0.0270742,0.189967
0.0270672,0.187873
0.0270548,0.193059
0.0270471,0.191909
0.0270385,0.191909
0.0270293,0.191909
0.0270154,0.189967
0.0270038,0.177139
0.026993,0.176349
0.0269837,0.179441
0.0269721,0.186722
0.0269621,0.188026
0.026952,0.185418
0.026942,0.186722
0.0269312,0.186722
0.0269227,0.176349
0.0269127,0.176349
0.0269034,0.184781
