Position in z [a.u.],Voltage [V]
0.0424645,0.227065
0.0424757,0.228216
0.0424869,0.228216
0.0424976,0.23031
0.0425073,0.233402
0.042518,0.228216
0.042528,0.237439
0.0425385,0.234193
0.0425493,0.233402
0.0425605,0.231821
0.0425705,0.233402
0.0425808,0.228216
0.0425902,0.233402
0.0425999,0.226274
0.0426109,0.233402
0.0426214,0.237798
0.0426319,0.233402
0.0426427,0.228216
0.0426534,0.233402
0.0426639,0.232612
0.0426751,0.228216
0.0426863,0.238589
0.0426961,0.233402
0.0427059,0.233402
0.0427154,0.231308
0.0427252,0.232252
0.0427342,0.233402
0.0427438,0.22382
0.0427529,0.228216
0.0427626,0.229797
0.0427719,0.228216
0.0427821,0.232252
0.0427929,0.238589
0.0428032,0.238589
0.0428137,0.234553
0.0428242,0.233402
0.0428339,0.234553
0.0428432,0.22952
0.0428529,0.237798
0.0428625,0.234553
0.0428718,0.233402
0.0428823,0.233402
0.0428923,0.233402
0.0429008,0.233402
0.042907,0.236135
0.0429148,0.232252
0.0429236,0.232612
0.0429324,0.237798
0.0429417,0.235857
0.0429511,0.228216
0.0429597,0.228216
0.0429687,0.230157
0.0429775,0.228216
0.0429857,0.228216
0.0429954,0.226274
0.0430055,0.23031
0.0430162,0.233402
0.0430271,0.232099
0.0430379,0.233402
0.0430494,0.23067
0.0430601,0.233402
0.0430707,0.228216
0.0430797,0.233402
0.0430888,0.229366
0.0430975,0.231101
0.0431072,0.237439
0.043118,0.237439
0.0431289,0.233402
0.0431408,0.235344
0.0431517,0.229797
0.0431624,0.227425
0.0431725,0.234706
0.0431818,0.236648
0.0431917,0.233402
0.0432029,0.233402
0.0432135,0.228216
0.0432235,0.223029
0.0432325,0.235857
0.0432418,0.233402
0.0432512,0.23067
0.0432605,0.228216
0.0432711,0.233402
0.0432817,0.228216
0.0432926,0.228216
0.0433028,0.228216
0.0433129,0.232099
0.0433222,0.232612
0.0433323,0.232099
0.0433423,0.228216
0.0433531,0.233402
0.0433631,0.233402
0.0433722,0.232252
0.0433807,0.233402
0.0433899,0.234706
0.0433989,0.228216
0.0434092,0.233402
0.0434192,0.233402
0.0434291,0.228216
0.0434391,0.228216
0.0434484,0.233402
0.043458,0.22952
