Position in z [m],Voltage [V]
0.0194375,0.172178
0.0194392,0.171052
0.0194401,0.196105
0.0194401,0.174075
0.0194413,0.184528
0.019443,0.180844
0.019443,0.194623
0.0194443,0.212039
0.0194443,0.216813
0.0194455,0.230752
0.0194464,0.207469
0.0194464,0.224888
0.0194472,0.222196
0.0194485,0.231604
0.0194493,0.262111
0.0194501,0.247403
0.019451,0.273749
0.0194522,0.306554
0.0194531,0.305579
0.0194539,0.342752
0.0194548,0.382927
0.0194552,0.3741
0.019456,0.435916
0.0194568,0.479436
0.0194573,0.506818
0.0194585,0.551267
0.0194585,0.604905
0.0194594,0.670932
0.0194594,0.744908
0.019461,0.840705
0.019461,0.918516
0.0194619,1.02899
0.0194627,1.16117
0.019464,1.2845
0.019464,1.43416
0.0194648,1.71245
0.0194657,2.15888
0.0194665,2.57519
0.0194673,2.55361
0.0194682,2.35106
0.0194699,2.06761
0.0194699,1.92231
0.0194707,1.69189
0.019472,1.61181
0.0194732,1.49731
0.0194741,1.29581
0.0194741,1.115
0.0194749,1.03134
0.0194766,1.05397
0.0194774,1.19481
0.0194783,1.21815
0.0194791,1.35458
0.0194799,1.67531
0.0194808,2.00023
0.0194816,2.1064
0.0194825,2.25379
0.0194825,2.32751
0.0194837,2.43537
0.019485,2.6007
0.0194858,2.79119
0.0194867,4.34713
0.0194875,5.19123
0.0194883,5.19435
0.0194896,5.19629
0.0194896,5.20972
0.0194917,5.20241
0.0194917,5.19892
0.0194925,5.20079
0.0194946,5.19774
0.0194946,5.20368
0.0194955,5.20617
0.0194963,5.21211
0.0194971,5.02019
0.019498,4.75403
0.0194992,4.57468
0.0195001,4.63591
0.0195001,4.69498
0.0195013,4.66474
0.0195022,4.56182
0.019503,4.35968
0.0195034,4.21473
0.0195043,4.38963
0.0195051,4.72194
0.0195059,4.99308
0.0195072,5.19235
0.019508,5.23277
0.0195093,5.19654
0.0195093,5.18679
0.0195101,5.1962
0.019511,5.19592
0.0195122,5.20366
0.0195131,5.19389
0.0195139,5.22552
0.0195147,5.20031
0.0195147,5.1921
0.0195164,5.20605
0.0195173,5.20895
0.0195181,5.19432
0.0195189,5.19063
0.0195198,5.20791
0.0195206,5.18907
0.019521,5.17453
0.0195219,5.18276
0.0195231,5.18283
0.019524,5.19954
0.0195248,5.19959
0.0195257,5.2068
0.0195269,5.20004
0.0195277,5.19875
0.019529,5.218
0.0195299,5.20148
0.0195307,5.19977
0.0195324,5.18995
0.0195332,5.20025
0.019534,5.19121
0.0195349,5.19882
0.0195357,5.21119
0.0195361,5.20337
0.019537,5.19413
0.0195382,5.30602
0.0195391,5.19913
0.0195399,5.20209
0.0195408,5.20427
0.0195408,5.20353
0.019542,5.19842
0.0195429,5.19702
0.0195441,5.19008
0.019545,5.18617
0.0195458,5.19359
0.0195466,5.17649
0.0195475,5.19899
0.0195487,5.19069
0.0195487,5.2002
0.01955,5.21222
0.0195508,5.18972
0.0195517,5.20601
0.0195525,5.19771
0.0195533,5.18362
0.0195542,5.20605
0.019555,5.20201
0.0195563,5.21547
0.0195563,5.17953
0.0195575,5.18645
0.0195584,5.20255
0.0195592,5.19965
0.01956,5.20892
0.0195609,5.2049
0.0195613,5.18624
0.0195622,5.18907
0.0195634,5.26971
0.0195642,5.1984
0.0195651,5.18847
0.0195659,5.19829
0.0195659,5.20635
0.0195676,5.19153
0.0195684,5.19915
0.0195693,5.20438
0.0195693,5.19129
0.0195705,5.18446
0.0195714,5.18873
0.0195714,5.21036
0.0195726,5.1291
0.0195735,5.12543
0.0195747,5.17483
0.0195747,5.10249
0.0195756,5.03545
0.0195764,4.9079
0.0195772,4.82114
0.0195785,4.73439
0.0195798,4.80978
0.0195798,4.85594
0.0195806,4.77062
0.0195814,4.73152
0.0195823,4.70604
0.0195831,4.64866
0.0195835,4.71011
0.0195848,4.81515
0.0195856,4.88003
0.0195865,4.84184
0.0195865,4.88388
0.0195873,4.90513
0.0195881,4.99252
0.0195886,5.11922
0.0195898,5.21124
0.0195898,5.2008
0.0195907,5.1452
0.0195915,5.10646
0.0195915,5.17102
0.0195932,5.20465
0.0195932,5.18697
0.019594,5.20219
0.019594,5.17887
0.0195949,5.11078
0.0195965,5.13235
0.0195978,5.13241
0.0195986,5.18746
0.0195999,5.21186
0.0195999,5.19275
0.0196012,5.19514
0.019602,5.20613
0.0196028,5.18513
0.0196033,5.19823
0.0196045,5.19356
0.0196045,5.19557
0.0196054,5.20367
0.0196066,5.21279
0.0196066,5.20339
0.0196075,5.19829
0.0196087,5.2054
0.0196096,5.21441
0.0196096,5.20706
0.0196108,5.18541
0.0196117,5.19757
0.0196125,5.21081
0.0196129,5.20055
0.0196138,5.21302
0.0196146,5.20858
0.0196158,5.19153
0.0196158,5.19986
0.0196167,5.19611
0.0196179,5.21837
0.0196179,5.1924
0.0196188,5.19944
0.01962,5.20936
0.0196209,5.19919
0.0196209,5.19498
0.0196221,5.21872
0.019623,5.19092
0.0196238,5.20327
0.0196251,5.19509
0.0196251,5.19708
0.0196259,5.18685
0.0196272,5.19262
0.0196284,5.20825
0.0196293,5.19543
0.0196293,5.2105
0.0196305,5.20137
0.0196314,5.19102
0.0196326,5.19395
0.0196326,5.18506
0.0196335,5.20224
0.0196347,5.20469
0.0196347,5.20795
0.0196356,5.20239
0.0196364,5.19264
0.0196368,5.19709
0.0196377,5.19739
0.0196381,5.18814
0.0196389,5.19421
0.0196398,5.19728
0.0196398,5.20996
0.019641,5.18771
0.0196423,5.1898
0.0196431,5.19502
0.0196431,5.21443
0.0196439,5.20117
0.0196448,5.18154
0.019646,5.1955
0.0196473,5.20985
0.0196481,5.20507
0.019649,5.1903
0.0196498,5.20414
0.0196507,5.20529
0.0196515,5.20635
0.0196523,5.18806
0.0196532,5.19019
0.019654,5.19772
0.0196549,5.16598
0.0196557,5.20041
0.0196569,5.20692
0.0196582,5.20386
0.0196586,5.19273
0.0196603,5.19677
0.0196611,5.1988
0.0196624,5.2092
0.0196628,5.20011
0.0196637,5.21405
0.0196645,5.21022
0.0196653,5.18596
0.0196662,5.21929
0.0196674,5.21061
0.0196674,5.18903
0.0196687,5.17672
0.0196695,5.21024
0.0196708,5.18672
0.0196708,5.2098
0.0196716,5.19976
0.0196729,5.2017
0.0196729,5.21074
0.0196737,5.20413
0.019675,5.19811
0.0196758,5.19461
0.0196771,5.19909
0.0196771,5.20118
0.0196783,5.20095
0.0196792,5.19208
0.0196792,5.18411
0.01968,5.19808
0.0196813,5.18831
0.0196825,5.19901
0.0196825,5.19266
0.0196834,5.18437
0.0196842,5.19061
0.0196851,5.19475
0.0196859,5.20206
0.0196872,5.20414
0.019688,5.19992
0.0196888,5.19824
0.0196897,5.20086
0.0196905,5.19875
0.0196913,5.18616
0.0196926,5.18863
0.0196934,5.21262
0.0196943,5.19678
0.0196955,5.19398
0.019696,5.18305
0.0196968,5.19417
0.0196976,5.18962
0.0196985,5.21326
0.0196985,5.18503
0.0197002,5.21391
0.019701,5.18341
0.0197018,5.20435
0.0197027,5.18227
0.0197039,5.19627
0.0197048,5.19147
0.019706,5.19883
0.0197069,5.21872
0.0197077,5.1816
0.019709,5.20339
0.0197098,5.19452
0.0197106,5.19437
0.0197119,5.2065
0.0197123,5.19264
0.0197131,5.18521
0.019714,5.13143
0.0197148,4.88762
0.0197161,4.64319
0.0197169,4.3262
0.0197182,4.08712
0.019719,3.83936
0.019719,3.62223
0.0197203,3.46862
0.0197215,3.62689
0.0197224,3.77481
0.0197232,3.89462
0.0197241,3.97721
0.0197249,3.91363
0.0197257,3.80664
0.0197266,3.66962
0.0197283,3.5652
0.0197283,3.5176
0.0197295,3.57403
0.0197303,3.52643
0.019732,3.63131
0.019732,3.71703
0.0197333,3.71786
0.0197341,3.68943
0.0197345,3.7662
0.0197354,3.82862
0.0197366,3.72149
0.0197375,3.63425
0.0197383,3.64455
0.0197387,3.65546
0.01974,3.55635
0.0197408,3.47315
0.0197417,3.36459
0.0197425,3.29149
0.0197442,3.22626
0.0197442,3.13593
0.019745,3.12001
0.0197459,3.0478
0.0197467,2.92714
0.019748,2.86047
0.0197492,2.9011
0.0197501,2.91589
0.0197501,2.85142
0.0197521,2.8334
0.0197521,2.8094
0.019753,2.84387
0.0197547,2.97011
0.0197555,3.10111
0.0197555,3.15799
0.0197563,3.17198
0.0197576,3.22945
0.0197589,3.27391
0.0197597,3.38634
0.019761,3.44156
0.0197618,3.39031
0.0197622,3.32398
0.0197635,3.38362
0.0197643,3.48342
0.0197656,3.67306
0.0197656,3.85086
0.0197668,4.05736
0.0197677,4.09798
0.0197685,4.03078
0.0197698,4.01706
0.0197702,3.99968
0.019771,3.90715
0.0197719,3.80467
0.0197727,3.74225
0.0197735,3.70848
0.0197744,3.77701
0.0197752,3.73334
0.0197756,3.89663
0.0197765,3.86957
0.0197777,3.8061
0.0197786,3.89774
0.019779,4.11743
0.0197798,4.23036
0.0197807,4.24679
0.0197819,4.22658
0.0197832,4.33655
0.019784,4.45176
0.019784,4.47463
0.0197849,4.38129
0.0197865,4.41124
0.0197878,4.45491
0.0197882,4.29409
0.0197895,4.34495
0.0197907,4.51039
0.019792,4.69885
0.0197924,4.71372
0.0197941,4.71045
0.0197949,4.86572
0.0197966,5.12967
0.0197975,5.19903
0.0197987,5.19528
0.0197991,5.2981
0.0198004,5.31199
0.0198008,5.31199
0.0198021,5.27295
0.0198029,5.12967
0.0198046,5.05475
0.0198046,5.21266
0.0198059,5.17635
0.0198071,5.30328
0.0198075,5.3112
0.0198084,5.3112
0.0198101,5.20034
0.0198109,5.12721
0.0198113,5.11411
0.0198126,4.99949
0.0198134,5.17714
0.0198134,5.22173
0.0198147,5.23455
0.0198159,5.10294
0.0198168,5.12527
0.0198168,4.95447
0.0198185,4.76581
0.0198193,4.87358
0.0198201,4.70436
0.0198206,4.6669
0.0198218,4.89108
0.0198231,5.18038
0.0198239,5.25494
0.0198252,5.08414
0.0198256,4.88071
0.0198268,4.88186
0.0198281,5.25415
0.0198298,5.21591
0.0198306,5.1919
0.0198315,5.17058
0.0198323,4.93649
0.0198331,4.96676
0.019834,4.84583
0.0198357,4.72962
0.0198357,4.73143
0.0198365,4.7176
0.0198382,4.78734
0.0198382,4.78656
0.019839,4.63101
0.0198394,4.4801
0.0198407,4.32636
0.0198415,4.25556
0.019842,4.45959
0.0198432,4.58361
0.0198436,4.92281
0.0198449,5.11667
0.0198453,5.20644
0.0198466,5.10892
0.019847,5.19666
0.0198478,5.19416
0.0198483,5.19629
0.0198495,5.18207
0.0198504,5.20564
0.019852,5.20942
0.0198529,5.19897
0.0198537,5.19291
0.019855,5.22141
0.0198562,5.20809
0.0198579,5.2093
0.0198583,5.20191
0.01986,5.20505
0.0198617,5.1944
0.0198625,5.19349
0.0198638,5.18977
0.0198642,5.21967
0.0198655,5.19931
0.0198663,5.20163
0.0198672,5.19941
0.0198684,5.19167
0.0198689,5.18442
0.0198701,5.20779
0.0198714,5.21027
0.0198718,5.20474
0.0198731,5.18161
0.0198743,5.20619
0.0198743,5.1971
0.019876,5.20002
0.019876,5.18261
0.0198772,5.19514
0.0198785,5.18636
0.0198789,5.21594
0.0198806,5.21958
0.0198814,5.20731
0.0198819,5.19557
0.0198831,5.19737
0.019884,5.18951
0.0198848,5.18659
0.0198861,5.18874
0.0198861,5.18033
0.0198878,5.2007
0.019889,5.21281
0.0198894,5.20558
0.0198911,5.19078
0.0198911,5.19269
0.0198928,5.21568
0.0198941,5.21627
0.0198945,5.21492
0.0198962,5.16566
0.0198974,5.18676
0.0198987,5.20242
0.0198995,5.19491
0.0199012,5.19297
0.0199029,5.19491
0.0199033,5.20376
0.019905,5.17674
0.0199058,5.06252
