Position in z [m],Voltage [V]
0.0199678,0.01
0.0199691,0.01
0.0199703,0.01
0.0199711,0.01
0.0199715,0.01
0.0199723,0.01
0.0199732,0.01
0.0199735,0.01
0.0199744,0.01
0.0199756,0.01
0.0199765,0.01
0.0199777,0.01
0.0199777,0.01
0.0199785,0.012983
0.0199797,0.012983
0.0199809,0.012983
0.0199818,0.012983
0.0199818,0.012983
0.0199826,0.01
0.0199838,0.01
0.0199851,0.01
0.0199859,0.01
0.0199859,0.01
0.0199871,0.01
0.019988,0.01
0.0199888,0.01
0.0199896,0.01
0.0199904,0.01
0.0199912,0.01
0.0199921,0.01
0.0199933,0.01
0.0199937,0.01
0.0199945,0.01
0.0199954,0.01
0.0199962,0.01
0.0199974,0.01
0.0199978,0.01
0.0199986,0.01
0.0199999,0.01
0.0200007,0.01
0.0200019,0.01
0.0200019,0.01
0.0200031,0.01
0.020004,0.01
0.0200048,0.01
0.020006,0.01
0.0200064,0.01
0.0200072,0.01
0.0200081,0.01
0.0200089,0.01
0.0200097,0.01
0.0200105,0.01
0.0200114,0.01
0.0200122,0.0106095
0.0200126,0.0106095
0.0200138,0.0106095
0.0200146,0.0106095
0.020015,0.0106095
0.0200159,0.01
0.0200171,0.01
0.0200175,0.01
0.0200183,0.01
0.0200191,0.01
0.0200204,0.01
0.0200207,0.01
0.0200216,0.01
0.0200224,0.01
0.0200228,0.01
0.0200236,0.01
0.0200249,0.01
0.0200257,0.01
0.0200261,0.01
0.0200269,0.01
0.0200278,0.01
0.0200285,0.01
0.0200294,0.01
0.0200302,0.01
0.0200306,0.01
0.0200318,0.01
0.0200326,0.01
0.0200326,0.01
0.0200339,0.01
0.0200347,0.01
0.0200347,0.01
0.0200363,0.01
0.0200371,0.01
0.020038,0.01
0.0200388,0.01
0.0200392,0.01
0.0200404,0.01
0.0200413,0.01
0.0200425,0.01
0.0200425,0.01
0.0200437,0.01
0.0200445,0.01
0.0200457,0.01
0.0200466,0.01
0.0200474,0.01
0.020049,0.01
0.020049,0.01
0.0200499,0.01
0.0200507,0.01
0.0200519,0.01
0.0200523,0.01
0.0200531,0.01
0.0200544,0.01
0.0200552,0.01
0.0200552,0.01
0.020056,0.01
0.0200573,0.01
0.0200585,0.01
0.0200593,0.01
0.0200602,0.01
0.0200626,0.01
0.0200634,0.01
0.0200643,0.0110386
0.0200646,0.0110386
0.0200655,0.0110386
0.0200659,0.0110386
0.0200667,0.0110386
0.0200679,0.01
0.0200679,0.01
0.0200688,0.01
0.0200696,0.01
0.0200696,0.01
0.0200708,0.01
0.020072,0.01
0.020072,0.01
0.0200729,0.01
0.0200737,0.01
0.0200749,0.01
0.0200762,0.01
0.020077,0.01
0.020077,0.01
0.0200791,0.01
0.0200794,0.01
0.0200803,0.01
0.0200815,0.01
0.0200823,0.01
0.0200823,0.01
0.0200835,0.01
0.0200848,0.01
0.0200856,0.01
0.0200856,0.01
0.0200868,0.01
0.0200877,0.01
0.0200889,0.01
0.0200889,0.01
0.0200901,0.01
0.0200909,0.01
0.0200909,0.01
0.0200922,0.01
0.0200934,0.01
0.0200942,0.01
0.0200942,0.01
0.0200958,0.01
0.0200967,0.01
0.0200967,0.01
0.0200979,0.01
0.0200987,0.01
0.0200999,0.01
0.0201003,0.01
0.0201012,0.01
0.020102,0.01
0.0201028,0.01
0.0201036,0.01
0.0201044,0.01
0.0201057,0.01
0.0201069,0.01
0.0201069,0.01
0.0201081,0.01
0.0201089,0.01
0.0201093,0.01
0.0201105,0.01
0.0201114,0.01
0.0201118,0.01
0.020113,0.01
0.0201138,0.01
0.0201138,0.01
0.020115,0.01
0.0201163,0.01
0.0201171,0.01
0.0201179,0.01
0.0201188,0.01
0.02012,0.01
0.0201212,0.01
0.0201221,0.01
0.0201241,0.01
0.0201241,0.01
0.0201262,0.01
0.0201274,0.01
0.0201282,0.01
0.0201295,0.01
0.0201298,0.01
0.0201307,0.0101042
0.0201315,0.0101042
0.0201331,0.0101042
0.0201339,0.0101042
0.0201348,0.0101042
0.020136,0.01
0.0201372,0.01
0.0201372,0.01
0.0201381,0.01
0.0201393,0.01
0.0201405,0.01
0.0201413,0.01
0.0201422,0.01
0.0201438,0.01
0.0201446,0.01
0.0201446,0.011633
0.0201455,0.011633
0.0201467,0.011633
0.0201479,0.011633
0.0201487,0.011633
0.02015,0.01
0.0201512,0.01
0.020152,0.01
0.020152,0.01
0.0201532,0.01
0.0201545,0.01
0.0201553,0.01
0.0201565,0.01
0.0201574,0.01
0.0201586,0.01
0.0201586,0.0139108
0.0201598,0.0139108
0.0201606,0.0139108
0.0201619,0.0139108
0.0201622,0.0139108
0.0201631,0.01
0.0201639,0.01
0.0201648,0.01
0.0201664,0.01
0.0201664,0.01
0.0201672,0.01
0.020168,0.01
0.0201696,0.01
0.0201705,0.01
0.0201705,0.01
0.0201713,0.01
0.0201729,0.01
0.0201738,0.01
0.0201746,0.01
0.0201754,0.0131446
0.020177,0.0131446
0.0201779,0.0131446
0.0201779,0.0131446
0.0201791,0.0131446
0.0201803,0.01
0.0201811,0.01
0.020182,0.01
