Position in z [a.u.],Voltage [V]
0.0708752,0.404564
0.0708811,0.435685
0.0708876,0.473933
0.0708966,0.583367
0.0709064,0.654318
0.0709173,0.674274
0.0709288,0.624348
0.0709403,0.55577
0.0709507,0.501171
0.0709612,0.43893
0.0709719,0.383817
0.0709822,0.345569
0.0709924,0.31639
0.0710032,0.368257
0.0710143,0.445267
0.0710246,0.543815
0.0710341,0.60166
0.0710437,0.631989
0.0710534,0.651073
0.0710642,0.647549
0.0710755,0.674274
0.071087,0.726141
0.0710992,0.767635
0.0711114,0.781613
0.0711228,0.771671
0.0711334,0.743796
0.0711443,0.669087
0.0711555,0.560166
0.0711649,0.477178
0.0711742,0.458886
0.0711833,0.513485
0.0711917,0.577668
0.0711998,0.63278
0.0712087,0.669878
0.0712193,0.679461
0.071231,0.715768
0.071243,0.748829
0.0712543,0.737665
0.0712654,0.661959
0.071277,0.560166
0.07129,0.471992
0.0713048,0.485097
0.0713212,0.549793
0.0713386,0.610883
0.0713538,0.684647
0.0713636,0.780741
0.071374,0.803942
0.071385,0.796301
0.0713942,0.830666
0.0714035,0.828572
0.0714119,0.809129
0.0714196,0.792265
0.071428,0.762448
0.0714359,0.697475
0.0714445,0.611242
0.071453,0.521558
0.0714619,0.447209
0.0714714,0.40781
0.0714824,0.448513
0.0714937,0.507508
0.071505,0.575726
0.0715159,0.610729
0.0715266,0.649644
0.0715367,0.6639
0.0715462,0.652376
0.0715546,0.61722
0.0715625,0.569236
0.0715696,0.472783
0.0715771,0.410542
0.071584,0.36228
0.0715922,0.365525
0.0716002,0.427612
0.0716074,0.473296
0.0716145,0.52465
0.0716212,0.559375
0.0716287,0.58689
0.0716358,0.606846
0.0716429,0.615278
0.0716503,0.631629
0.0716576,0.64834
0.0716643,0.653527
0.071672,0.652736
0.0716784,0.654318
0.0716837,0.655981
0.0716894,0.661168
0.0716966,0.684647
0.0717038,0.689834
0.0717111,0.697753
0.071719,0.708126
0.0717265,0.683856
0.0717332,0.630326
0.0717396,0.565353
0.0717462,0.466805
0.0717521,0.409751
0.0717582,0.357093
0.0717651,0.325973
0.0717724,0.321577
0.0717795,0.37214
0.0717873,0.440081
0.0717957,0.504416
0.0718046,0.562107
0.0718144,0.621256
0.0718253,0.6639
0.0718368,0.669878
0.0718504,0.658714
0.0718646,0.57169
0.0718775,0.486401
0.0718905,0.440871
0.0719038,0.483516
0.0719153,0.544606
0.0719261,0.616942
0.0719365,0.6639
0.071947,0.685798
0.0719581,0.700207
0.0719679,0.723409
0.0719752,0.794719
0.0719828,0.77995
0.0719901,0.755238
0.071998,0.752075
0.0720064,0.762448
0.0720147,0.757539
0.0720238,0.712163
0.0720332,0.619161
0.0720416,0.511904
0.0720497,0.446058
0.072059,0.382667
0.0720685,0.383817
0.0720781,0.418821
0.072088,0.445267
0.0720975,0.500658
0.0721066,0.560166
0.0721151,0.597624
0.0721231,0.624861
0.0721313,0.63278
0.0721394,0.613975
0.0721467,0.567807
0.0721541,0.486401
0.072161,0.413356
0.0721677,0.368257
0.0721744,0.326763
0.0721812,0.325613
0.0721888,0.373444
0.072196,0.440081
0.0722035,0.48482
0.0722117,0.5315
0.0722204,0.55613
0.0722293,0.582854
0.0722387,0.606846
0.0722493,0.63278
0.0722596,0.652736
0.0722702,0.660295
0.0722818,0.677006
0.0722929,0.695021
0.0723042,0.691929
0.0723145,0.658714
0.0723241,0.560166
0.072333,0.466805
0.0723422,0.40896
0.0723517,0.37099
0.0723612,0.404564
0.0723712,0.459164
0.0723811,0.491948
0.0723906,0.523859
0.0724003,0.565353
0.0724101,0.570539
0.0724194,0.559375
0.0724282,0.533442
0.0724367,0.486761
0.0724448,0.425311
0.0724548,0.366316
0.0724653,0.330009
0.0724754,0.325973
0.0724857,0.368257
0.0724965,0.430498
0.072507,0.483156
0.0725173,0.536687
0.0725259,0.5861
0.0725347,0.619161
0.0725427,0.630839
0.07255,0.630048
0.0725575,0.63278
0.0725651,0.6639
0.0725723,0.688683
0.0725799,0.7033
0.072588,0.697753
0.0725968,0.67831
0.0726061,0.640546
0.0726167,0.55577
0.0726282,0.456432
0.0726392,0.408447
0.0726492,0.381876
0.0726583,0.42337
0.0726659,0.471992
0.0726739,0.507148
0.0726815,0.541361
0.0726895,0.583214
0.0726977,0.594019
0.0727062,0.600869
0.0727161,0.5861
