Position in z [a.u.],Voltage [V]
0.0315137,0.177139
0.0315028,0.175558
0.0314943,0.180385
0.0314843,0.177139
0.0314727,0.180231
0.0314619,0.180231
0.0314511,0.180744
0.0314441,0.181535
0.0314333,0.175558
0.0314233,0.184268
0.0314148,0.179954
0.0314063,0.178803
0.0313947,0.172466
0.0313862,0.171162
0.0313754,0.180231
0.0313654,0.185931
0.0313538,0.176349
0.0313438,0.180231
0.0313353,0.178803
0.0313252,0.17829
0.0313136,0.181535
0.0313066,0.17829
0.0312934,0.175198
0.0312857,0.188304
0.031278,0.182326
0.0312672,0.176349
0.0312595,0.183477
0.0312487,0.184268
0.0312371,0.17793
0.0312278,0.176349
0.0312184,0.181535
0.0312076,0.180385
0.0311983,0.179954
0.031189,0.181535
0.0311774,0.181535
0.0311665,0.181535
0.0311572,0.181535
0.0311448,0.180744
0.0311347,0.186722
0.0311269,0.182839
0.0311146,0.175198
0.0311045,0.176349
0.0310944,0.176349
0.0310828,0.170011
0.0310759,0.175045
0.0310651,0.174407
0.0310558,0.172312
0.0310474,0.176349
0.0310381,0.180744
0.0310273,0.175045
0.0310188,0.175198
0.0310104,0.186722
0.0310027,0.188304
0.0309911,0.181535
0.0309818,0.18514
0.0309726,0.180385
0.0309579,0.179594
0.0309509,0.189967
0.030944,0.18399
0.0309332,0.176349
0.0309232,0.180385
0.0309139,0.180744
0.0309031,0.181535
0.0308947,0.180385
0.0308862,0.176349
0.0308746,0.179081
0.0308654,0.176349
0.0308546,0.178803
0.0308476,0.181535
0.030836,0.182686
0.0308267,0.181535
0.0308174,0.176349
0.0308066,0.176862
0.0307942,0.181535
0.0307802,0.181688
0.0307732,0.18514
0.0307639,0.180744
0.030753,0.180744
0.0307437,0.182839
0.0307305,0.181535
0.0307181,0.188026
0.0307104,0.185931
0.0307003,0.182326
0.030691,0.178803
0.0306802,0.182686
0.0306654,0.181535
0.0306577,0.176349
0.0306492,0.186722
0.0306407,0.175198
0.0306306,0.176349
0.0306199,0.18399
0.0306099,0.173616
0.0306006,0.179594
0.0305913,0.17829
0.0305821,0.176349
0.0305728,0.172312
0.030562,0.181535
0.0305527,0.181535
0.0305411,0.181535
0.0305303,0.177499
0.0305217,0.181535
0.0305109,0.177139
0.0305001,0.177139
0.0304908,0.179081
0.0304808,0.181535
0.0304699,0.182326
0.0304591,0.180231
0.0304468,0.179081
0.0304406,0.180744
0.0304298,0.179594
0.0304213,0.177652
0.0304121,0.171162
0.0304013,0.178803
0.030392,0.181535
