Position in z [a.u.],Voltage [V]
0.0281384,0.2553
0.0281482,0.255453
0.0281576,0.254149
0.0281666,0.258185
0.0281766,0.253636
0.0281866,0.254149
0.0281966,0.254149
0.028207,0.254149
0.0282168,0.257395
0.0282267,0.254149
0.0282372,0.254149
0.0282478,0.254149
0.028259,0.255453
0.0282698,0.252568
0.0282792,0.2553
0.0282899,0.247812
0.0282987,0.248963
0.0283077,0.250113
0.0283162,0.246508
0.0283253,0.252999
0.0283352,0.251417
0.0283468,0.252999
0.0283605,0.254149
0.0283713,0.254149
0.0283808,0.256882
0.0283911,0.250113
0.0284021,0.257035
0.0284123,0.256091
0.0284224,0.254149
0.0284334,0.255453
0.0284432,0.248963
0.0284527,0.250904
0.0284608,0.246868
0.0284693,0.24623
0.0284791,0.253359
0.0284895,0.254149
0.028499,0.248963
0.0285108,0.249753
0.0285215,0.2553
0.0285318,0.244927
0.0285424,0.245358
0.0285529,0.243776
0.0285639,0.250113
0.0285732,0.242625
0.028584,0.250544
0.0285947,0.245358
0.028606,0.246508
0.0286172,0.248963
0.0286287,0.250113
0.0286403,0.250266
0.0286514,0.254149
0.0286611,0.24845
0.028672,0.247659
0.0286823,0.24623
0.0286928,0.248963
0.0287037,0.248963
0.0287145,0.248963
0.0287258,0.249753
0.0287363,0.248172
0.0287466,0.243776
0.028757,0.242625
0.0287671,0.244567
0.0287781,0.240684
0.0287888,0.242985
0.0287983,0.248172
0.0288086,0.246868
0.0288189,0.248963
0.0288297,0.252846
0.0288388,0.248963
0.0288496,0.254149
0.0288589,0.247021
0.0288687,0.245358
0.0288789,0.248963
0.0288892,0.243776
0.0289002,0.253359
0.0289105,0.249753
0.0289208,0.24623
0.0289299,0.243776
0.0289406,0.249753
0.0289511,0.243776
0.0289626,0.246508
0.0289719,0.245717
0.028982,0.247021
0.028991,0.243776
0.0290005,0.251417
0.0290105,0.242472
0.0290199,0.245717
0.0290302,0.24623
0.0290402,0.249753
0.0290505,0.242985
0.0290605,0.242625
