Position in z [a.u.],Voltage [V]
0.0156444,0.114108
0.0156555,0.108921
0.0156653,0.114108
0.0156764,0.108921
0.0156858,0.10698
0.0156944,0.111653
0.0157063,0.108921
0.015716,0.104525
0.015727,0.108921
0.0157372,0.108921
0.0157486,0.100129
0.0157588,0.0996983
0.0157674,0.106189
0.015776,0.10698
0.0157907,0.103734
0.0157977,0.0985477
0.0158067,0.0985477
0.0158174,0.102584
0.0158273,0.105038
0.0158351,0.105829
0.015843,0.113317
0.0158553,0.10734
0.0158652,0.104525
0.0158731,0.102584
0.015883,0.108921
0.0158921,0.103734
0.015902,0.103734
0.0159118,0.0996983
0.0159222,0.102584
0.0159317,0.0985477
0.0159416,0.105038
0.0159483,0.103734
0.0159582,0.10128
0.0159677,0.103734
0.0159759,0.104885
0.0159858,0.110072
0.0159953,0.106467
0.0160048,0.0996983
0.0160145,0.108921
0.0160279,0.103734
0.0160364,0.111653
0.0160479,0.107771
0.0160575,0.108921
0.0160685,0.108921
0.0160779,0.102944
0.0160853,0.103734
0.0160943,0.103734
0.0161069,0.101002
0.0161158,0.102584
0.016126,0.0985477
0.0161362,0.103734
0.0161463,0.101793
0.016154,0.108921
0.0161629,0.104885
0.0161759,0.10698
0.0161843,0.112526
0.0161932,0.104885
0.0162046,0.108921
0.016213,0.108921
0.0162224,0.103734
0.0162325,0.0985477
0.016243,0.103734
0.0162515,0.0977569
0.01626,0.102153
0.0162678,0.0985477
0.0162779,0.10813
0.0162885,0.111653
0.0162959,0.105676
0.0163081,0.0985477
0.0163179,0.0985477
0.0163294,0.103734
0.0163388,0.102944
0.0163507,0.103734
0.0163613,0.108921
0.0163723,0.106467
0.0163801,0.108921
0.0163924,0.106189
0.0164014,0.108921
0.0164088,0.107771
0.0164187,0.106189
0.0164285,0.107771
0.0164371,0.10698
0.016446,0.108921
0.016459,0.103734
0.0164671,0.105676
0.0164765,0.103734
0.0164867,0.107771
0.0164957,0.101002
0.0165047,0.104525
0.0165145,0.108921
0.0165236,0.108921
0.0165318,0.108921
0.0165437,0.107771
0.0165515,0.111376
0.0165596,0.110225
0.0165715,0.112013
0.0165785,0.103734
0.0165879,0.104885
0.0165973,0.103734
0.0166058,0.10813
0.0166139,0.108921
0.0166241,0.105316
0.0166335,0.109712
0.0166429,0.101793
0.0166535,0.103734
0.0166652,0.108921
0.0166742,0.108921
0.0166848,0.103734
0.0166953,0.107771
0.0167051,0.104525
0.0167148,0.102944
0.0167254,0.106189
0.0167331,0.106189
0.0167425,0.102584
0.0167535,0.10813
0.0167644,0.10698
0.0167717,0.104885
0.0167826,0.114108
0.0167928,0.109712
0.0168009,0.108921
0.0168123,0.107771
0.0168212,0.108921
0.0168294,0.107771
0.0168396,0.107617
0.0168498,0.107771
0.0168587,0.113317
0.0168726,0.102431
0.0168791,0.105676
0.0168882,0.108921
0.0168988,0.10164
0.0169074,0.103734
0.0169185,0.103734
0.0169285,0.108921
0.0169429,0.104525
0.0169483,0.105038
0.0169582,0.108921
0.0169714,0.102944
0.016978,0.112957
0.0169879,0.112166
0.0169999,0.106827
0.0170102,0.108921
0.0170209,0.10813
0.0170288,0.104525
0.0170436,0.102584
0.0170505,0.10813
0.0170607,0.110225
0.0170714,0.104525
0.0170807,0.110863
0.0170905,0.104885
0.0171023,0.101793
0.0171142,0.107617
0.0171228,0.104525
0.0171314,0.103734
0.0171413,0.105038
0.0171524,0.0985477
0.017163,0.108921
0.0171721,0.10813
0.0171843,0.108921
0.0171937,0.101002
0.0172027,0.106827
0.0172121,0.104885
0.0172236,0.106467
0.0172343,0.104885
0.0172449,0.108921
0.0172527,0.103734
0.0172617,0.103734
0.0172748,0.112166
0.0172843,0.107771
0.0172924,0.103734
0.0173035,0.108921
0.0173134,0.113317
0.0173232,0.123331
0.0173348,0.213806
0.017343,0.206318
0.0173557,0.181535
0.0173648,0.150415
0.0173747,0.143924
0.0173833,0.125632
0.0173923,0.120445
0.0174025,0.114108
0.0174128,0.115259
0.0174238,0.114108
0.0174336,0.108921
0.0174438,0.112957
0.0174548,0.108921
0.0174626,0.10698
0.0174716,0.110072
0.0174835,0.114108
0.0174941,0.112526
0.0175014,0.109712
0.0175149,0.111376
0.0175231,0.114108
0.0175329,0.113317
0.017545,0.108921
0.0175536,0.111653
0.0175622,0.119295
0.0175736,0.114108
0.0175805,0.113317
0.0175911,0.120445
0.0176014,0.124481
0.0176084,0.12254
0.0176163,0.108921
0.0176255,0.108921
0.0176362,0.108921
0.0176449,0.105676
0.0176564,0.10734
0.0176655,0.114108
0.0176766,0.105676
0.0176852,0.113317
0.0176963,0.108921
0.0177054,0.108921
0.0177144,0.111222
0.0177222,0.112526
0.017734,0.110863
0.017743,0.104885
0.0177503,0.111376
0.0177629,0.107771
0.0177706,0.103734
0.017782,0.103734
0.017791,0.106467
0.0178007,0.107771
0.0178093,0.10813
0.0178183,0.10698
0.0178302,0.10813
0.0178383,0.111376
0.017847,0.105316
0.017862,0.110072
0.0178685,0.108921
0.0178784,0.108408
0.017889,0.108921
0.0178964,0.110503
0.0179058,0.106467
0.0179165,0.106189
0.0179263,0.114108
0.0179377,0.103734
0.017947,0.10813
0.0179556,0.105038
0.0179653,0.101002
0.0179758,0.10813
0.0179851,0.101793
0.0179949,0.0973971
0.0180023,0.0985477
0.0180129,0.10813
0.0180214,0.104885
0.0180312,0.105038
0.018043,0.110863
0.018052,0.10698
0.0180621,0.106467
0.0180719,0.106467
0.0180825,0.107617
0.0180954,0.0985477
0.0181046,0.105038
0.0181127,0.104885
0.0181237,0.106827
0.018131,0.107771
0.0181407,0.108921
0.0181517,0.103734
0.0181607,0.103734
0.0181684,0.102944
0.0181774,0.0993385
0.0181876,0.0985477
0.0181962,0.103734
0.0182056,0.103734
0.0182149,0.108921
0.0182301,0.10813
0.01824,0.104885
0.0182492,0.103734
0.0182604,0.102153
0.0182673,0.103734
