Position in z [m],Voltage [V]
0.0296237,0.487552
0.0296237,0.487552
0.0296253,0.487552
0.0296261,0.492739
0.0296269,0.492739
0.0296278,0.492739
0.0296285,0.496775
0.0296293,0.504416
0.029631,0.499867
0.0296317,0.508299
0.0296325,0.513485
0.0296334,0.51967
0.0296342,0.513485
0.0296354,0.513485
0.029637,0.513485
0.0296378,0.512335
0.029639,0.504416
0.0296394,0.508299
0.0296402,0.500658
0.0296414,0.497925
0.0296422,0.497925
0.0296434,0.508299
0.0296446,0.511031
0.0296454,0.526591
0.0296454,0.534232
0.029647,0.538628
0.0296478,0.54021
0.0296486,0.543455
0.029649,0.556283
0.0296502,0.55577
0.029651,0.553829
0.0296518,0.554188
0.0296526,0.560166
0.0296531,0.554979
0.0296538,0.569749
0.029655,0.584158
0.0296555,0.5861
0.0296567,0.584158
0.0296575,0.572994
0.0296579,0.560957
0.0296591,0.550583
0.0296591,0.553316
0.0296607,0.546187
0.0296616,0.535383
0.0296628,0.530627
0.0296632,0.523859
0.0296644,0.508299
0.0296648,0.512182
0.029666,0.521251
0.0296664,0.52501
0.0296672,0.517368
0.0296677,0.513485
0.0296689,0.508299
0.0296693,0.50909
0.0296701,0.527895
0.0296705,0.523859
0.0296717,0.534232
0.0296725,0.544606
0.0296729,0.54021
0.0296741,0.54057
0.0296749,0.543024
0.0296761,0.544606
0.0296773,0.543455
0.0296781,0.545397
0.0296793,0.539419
0.0296797,0.52501
0.0296809,0.509449
0.0296817,0.511544
0.0296826,0.51024
0.0296838,0.497925
0.0296846,0.498716
0.0296854,0.492739
0.0296862,0.489493
0.0296874,0.495984
0.0296878,0.497925
0.029689,0.505053
0.0296894,0.505566
0.0296906,0.505207
0.0296911,0.496621
0.0296923,0.497925
0.0296927,0.504416
0.0296935,0.512695
0.0296943,0.513485
0.0296951,0.523859
0.0296959,0.522277
0.0296971,0.511031
0.0296975,0.512695
0.0296983,0.518394
0.0296991,0.5258
0.0297007,0.528255
0.0297007,0.535383
0.0297015,0.54057
0.0297027,0.560166
0.0297031,0.568598
0.0297039,0.559015
0.0297051,0.535383
0.0297051,0.5315
0.0297063,0.530987
0.0297071,0.530987
0.0297083,0.5315
0.0297083,0.528768
0.0297095,0.529836
0.0297107,0.543815
0.029712,0.538268
0.0297127,0.526313
0.0297139,0.522277
0.0297144,0.538268
0.0297152,0.552247
0.0297159,0.560957
0.0297171,0.568085
0.0297184,0.580913
0.0297184,0.606846
0.0297191,0.625652
0.0297208,0.615278
0.0297208,0.596473
0.0297216,0.581704
0.0297232,0.57133
0.0297232,0.563258
0.029724,0.554979
0.0297252,0.550583
0.0297264,0.551887
0.0297268,0.54057
0.0297276,0.529046
0.0297284,0.516649
0.0297288,0.515787
0.02973,0.516093
0.0297308,0.523859
0.0297316,0.511544
0.0297324,0.517675
0.0297336,0.529046
0.0297344,0.54021
0.029736,0.54591
0.0297365,0.535536
0.0297377,0.5315
0.0297381,0.529046
0.0297393,0.523859
0.0297405,0.527742
0.0297409,0.531778
0.0297417,0.529046
0.0297429,0.534232
0.0297433,0.534232
0.0297441,0.54057
0.0297445,0.536965
0.0297458,0.539419
0.0297465,0.539419
0.0297477,0.539419
0.0297477,0.545756
0.029749,0.534232
0.0297497,0.535814
0.0297502,0.538628
0.0297509,0.544606
0.0297521,0.545397
0.0297529,0.543302
0.0297529,0.553038
0.0297541,0.563411
0.0297553,0.554979
0.0297561,0.554188
0.0297561,0.556921
0.0297573,0.559015
0.0297585,0.549793
0.0297602,0.559375
0.0297606,0.557712
0.0297614,0.54021
0.029763,0.534232
0.0297634,0.523859
0.0297651,0.509449
0.0297658,0.500658
0.0297663,0.496775
0.0297675,0.497925
0.0297687,0.493889
0.0297687,0.495471
0.0297699,0.496775
0.0297711,0.507148
0.0297711,0.499229
0.0297719,0.501017
0.0297731,0.515787
0.0297735,0.533082
0.0297743,0.530196
0.0297751,0.529046
0.0297759,0.523859
0.0297767,0.529046
0.0297775,0.545397
0.0297779,0.551096
0.0297791,0.557712
0.0297803,0.582854
0.0297812,0.578971
0.029782,0.573272
0.0297836,0.56147
0.0297836,0.554979
0.0297848,0.554979
0.029786,0.544606
0.0297864,0.538268
0.0297872,0.53114
0.0297884,0.52501
0.0297892,0.534232
0.0297904,0.529046
0.0297904,0.529046
0.0297916,0.534232
0.0297928,0.533719
0.0297936,0.5258
0.029794,0.527895
0.0297952,0.529046
0.029796,0.537478
0.0297972,0.54591
0.0297972,0.549002
0.0297984,0.549002
0.0297992,0.544606
0.0297996,0.536687
0.0298008,0.534232
0.0298016,0.534232
0.0298016,0.544606
0.0298033,0.535536
0.029804,0.533082
0.0298048,0.533719
0.0298048,0.534232
0.0298065,0.534232
0.0298072,0.535023
0.029808,0.54021
0.0298084,0.552525
0.0298097,0.553829
0.0298109,0.554188
0.0298116,0.567807
0.0298129,0.572994
0.0298129,0.580913
0.0298141,0.60166
0.0298153,0.603601
0.0298161,0.599718
0.0298168,0.597264
0.0298177,0.600509
0.0298185,0.595322
0.0298193,0.608788
0.0298209,0.625139
0.0298217,0.641572
0.0298221,0.670669
0.0298237,0.68853
0.0298245,0.695021
0.0298257,0.704603
0.0298261,0.706698
0.0298269,0.708639
0.0298285,0.708639
0.0298285,0.720954
0.0298297,0.72535
0.029831,0.737818
0.0298317,0.745584
0.0298334,0.742492
0.0298334,0.765693
0.0298346,0.764543
0.0298354,0.746888
0.0298366,0.769216
0.029837,0.763239
0.0298378,0.729746
0.0298394,0.740551
0.0298394,0.713826
0.0298402,0.714617
0.0298414,0.707336
0.0298426,0.699057
0.0298434,0.698626
0.0298434,0.702149
0.029845,0.710581
0.0298458,0.711372
0.0298466,0.710581
0.0298478,0.712522
0.0298482,0.715768
0.0298494,0.711372
0.0298502,0.693439
0.0298506,0.684647
0.0298518,0.660655
0.029853,0.653527
0.029853,0.671819
0.0298547,0.695021
0.0298555,0.733782
0.0298555,0.798755
0.0298571,0.854505
0.0298579,0.935551
0.0298587,1.02697
0.0298595,1.16701
0.0298611,1.24885
0.0298619,1.32535
0.0298627,1.33817
0.0298635,1.32261
0.0298647,1.26152
0.0298652,1.22407
0.0298659,1.18697
0.0298676,1.15664
0.0298676,1.14872
0.0298688,1.14547
0.02987,1.1526
0.02987,1.15664
0.0298716,1.1722
