Position in z [a.u.],Voltage [V]
0.0283295,0.110225
0.0283295,0.112013
0.0283295,0.104885
0.0283295,0.108921
0.0283295,0.114108
0.0283295,0.109712
0.0283295,0.105038
0.0283295,0.10734
0.0283295,0.114108
0.0283295,0.111653
0.0283295,0.108921
0.0283295,0.108921
0.0283295,0.112957
0.0283295,0.10813
0.0283295,0.102584
0.0283295,0.112804
0.0283295,0.110072
0.0283295,0.104885
0.0283295,0.105038
0.0283295,0.10698
0.0283295,0.108921
0.0283291,0.108921
0.0283291,0.108921
0.0283291,0.109712
0.0283291,0.114108
0.0283291,0.104885
0.0283291,0.114108
0.0283291,0.114108
0.0283291,0.108921
0.0283291,0.107771
0.0283291,0.108921
0.0283291,0.10698
0.0283291,0.112804
0.0283291,0.106467
0.0283291,0.108921
0.0283291,0.106467
0.0283291,0.107617
0.0283291,0.105038
0.0283291,0.106467
0.0283291,0.108921
0.0283291,0.116562
0.0283291,0.107771
0.0283291,0.106827
0.0283291,0.114108
0.0283291,0.105038
0.0283291,0.103734
0.0283291,0.108921
0.0283291,0.108921
0.0283291,0.10813
0.0283291,0.10128
0.0283291,0.103734
0.0283291,0.103734
0.0283291,0.112166
0.0283291,0.104885
0.0283291,0.108921
0.0283291,0.109712
0.0283291,0.108921
0.0283291,0.104885
0.0283291,0.103734
0.0283291,0.108921
0.0283291,0.103734
0.0283291,0.115259
0.0283291,0.108921
0.0283283,0.104885
0.0283291,0.114108
0.0283283,0.107771
0.0283283,0.108921
0.0283283,0.111376
0.0283283,0.110072
0.0283283,0.111376
0.0283283,0.108921
0.0283283,0.103734
0.0283283,0.110072
0.0283283,0.114108
0.0283283,0.107771
0.0283283,0.108921
0.0283283,0.110225
0.0283283,0.105676
0.0283283,0.109712
0.0283279,0.108921
0.0283286,0.103734
0.0283275,0.106189
0.0283279,0.108921
0.0283275,0.108921
0.0283275,0.108921
0.0283282,0.111653
0.0283275,0.112166
0.0283275,0.115412
0.0283275,0.103734
0.0283275,0.10813
0.0283275,0.106189
0.0283275,0.110863
0.0283275,0.108921
0.0283275,0.108921
0.0283275,0.10698
0.0283275,0.103734
0.0283275,0.103734
0.0283275,0.107617
0.0283275,0.112957
0.0283275,0.108921
0.0283275,0.114108
0.0283275,0.107771
0.0283275,0.101002
0.0283275,0.102153
0.0283275,0.102584
0.0283275,0.108921
0.0283275,0.107771
0.0283275,0.106189
0.0283275,0.110072
0.0283275,0.104525
0.0283275,0.10128
0.0283275,0.102584
0.0283275,0.109712
0.0283275,0.104525
0.0283275,0.10813
0.0283275,0.107771
0.0283275,0.107617
0.0283275,0.107771
0.0283275,0.108921
0.0283275,0.111376
0.0283275,0.108921
0.0283275,0.103734
0.0283275,0.107771
0.0283275,0.108921
0.0283275,0.110225
0.0283275,0.108921
0.0283275,0.106189
0.0283275,0.106189
0.0283275,0.107771
0.0283275,0.110072
0.0283275,0.106467
0.0283275,0.106467
0.0283275,0.104525
0.0283275,0.110072
0.0283275,0.111376
0.0283275,0.114108
0.0283275,0.101002
0.0283275,0.108921
0.0283275,0.10813
0.0283275,0.106189
0.0283275,0.102153
0.0283275,0.108921
0.0283275,0.114108
0.0283275,0.10698
0.0283275,0.110072
0.0283275,0.111376
0.0283275,0.112804
0.0283275,0.108921
0.0283275,0.103734
0.0283275,0.103734
0.0283275,0.108921
0.0283275,0.109712
0.0283275,0.10698
0.0283275,0.108921
0.0283275,0.108921
0.0283275,0.112166
0.0283275,0.108408
0.0283275,0.108921
0.0283275,0.111376
0.0283275,0.112804
0.028327,0.105038
0.028327,0.103375
0.028327,0.103734
0.028327,0.108921
0.028327,0.108921
0.028327,0.110225
0.028327,0.10813
0.028327,0.116049
0.028327,0.111376
0.028327,0.105676
0.028327,0.103734
0.028327,0.10813
0.028327,0.108921
0.028327,0.112444
0.028327,0.110503
0.028327,0.114108
0.028327,0.105316
0.028327,0.108921
0.028327,0.105316
0.028327,0.107617
0.028327,0.10698
0.028327,0.108921
0.028327,0.10813
0.028327,0.107771
0.028327,0.106827
0.028327,0.103734
0.028327,0.106189
0.028327,0.114108
0.028327,0.103734
0.028327,0.101002
0.028327,0.0985477
0.028327,0.110863
0.028327,0.103734
0.028327,0.107771
0.028327,0.108921
0.028327,0.108921
0.028327,0.108921
0.028327,0.10734
0.028327,0.103734
0.028327,0.108921
0.028327,0.110072
0.028327,0.104525
0.028327,0.113317
0.028327,0.108921
0.028327,0.112957
0.028327,0.112957
0.028327,0.111376
0.028327,0.114108
0.028327,0.112957
0.028327,0.108921
0.028327,0.114108
0.028327,0.112804
0.028327,0.119295
0.028327,0.110863
0.028327,0.112166
0.028327,0.109712
0.028327,0.113317
0.028327,0.103734
0.028327,0.108921
0.028327,0.114899
0.028327,0.108921
0.028327,0.104247
0.028327,0.106827
0.028327,0.10813
0.028327,0.112804
0.028327,0.108921
0.028327,0.114108
0.028327,0.110863
0.028327,0.106189
0.028327,0.113317
0.028327,0.10698
0.028327,0.108921
0.028327,0.100129
0.028327,0.111653
0.028327,0.114108
0.028327,0.108921
0.028327,0.105316
0.028327,0.111376
0.028327,0.114108
0.028327,0.108921
0.028327,0.114108
0.028327,0.114108
0.028327,0.103734
0.028327,0.0985477
0.028327,0.114108
0.0283278,0.10698
0.028329,0.110072
0.0283314,0.10813
0.0283358,0.113317
0.0283386,0.107617
0.028341,0.108921
0.0283425,0.108921
0.0283445,0.10698
0.0283469,0.104885
0.0283486,0.105038
0.0283505,0.103734
0.0283517,0.114108
0.0283522,0.114108
0.0283522,0.112166
0.0283533,0.10698
0.0283533,0.113317
0.0283533,0.114108
0.0283533,0.109712
0.0283533,0.114108
0.0283533,0.106467
0.0283533,0.108921
0.0283533,0.108921
0.0283533,0.108921
0.0283533,0.112804
0.0283533,0.102431
0.0283533,0.114108
0.0283533,0.10813
0.0283557,0.108921
0.0283589,0.10698
0.0283621,0.107617
0.0283669,0.108921
0.0283721,0.105829
0.0283778,0.105676
0.028383,0.112166
0.0283859,0.108921
0.0283883,0.104885
0.0283899,0.108921
0.0283911,0.104885
0.0283923,0.114108
0.0283923,0.106467
0.0283923,0.114108
0.0283923,0.104525
0.0283927,0.110225
0.0283927,0.114108
0.0283923,0.118144
0.0283927,0.104525
0.0283927,0.110072
0.0283927,0.10698
0.0283927,0.110072
0.0283927,0.109712
0.0283935,0.10698
0.0283951,0.108921
0.0283979,0.110225
0.0284031,0.110225
0.0284071,0.110863
0.0284104,0.106036
0.0284151,0.0977569
0.0284196,0.105038
0.0284248,0.110072
0.0284292,0.103734
0.0284328,0.10813
0.0284344,0.101002
0.0284352,0.10698
0.028436,0.108921
0.028436,0.107771
0.028436,0.107771
0.028436,0.10813
0.0284368,0.10813
0.0284368,0.108921
0.0284368,0.105316
0.0284368,0.108921
0.0284368,0.108921
0.0284368,0.101793
0.0284368,0.114108
0.0284368,0.108921
0.0284368,0.114108
0.0284368,0.103734
0.0284376,0.103734
0.0284392,0.10813
0.0284448,0.10813
0.0284496,0.104885
0.0284553,0.114108
0.0284621,0.103734
0.0284673,0.107771
0.0284716,0.108921
0.0284776,0.10698
0.028484,0.103734
0.0284903,0.108921
0.0284958,0.103734
0.028499,0.107771
0.0284998,0.112804
0.0284998,0.108921
0.0284998,0.10698
0.0285006,0.102584
0.0285006,0.102431
0.0285006,0.102584
0.0285006,0.113317
0.0285006,0.118504
0.0285013,0.111376
0.0285013,0.110225
0.0285013,0.108921
0.0285013,0.107771
0.0285018,0.0985477
0.0285053,0.104885
0.0285097,0.107617
0.0285177,0.10813
0.0285248,0.112166
0.0285367,0.248963
0.0285435,0.762448
0.0285518,1.09749
0.0285581,0.96358
0.0285601,0.685438
0.0285608,0.569749
0.0285608,0.477969
0.0285616,0.426102
0.0285616,0.402263
0.0285616,0.373444
0.0285616,0.363071
0.0285624,0.351906
0.0285624,0.351546
0.0285624,0.337137
0.0285624,0.332741
0.0285624,0.334405
0.0285624,0.327554
0.0285624,0.326763
0.0285632,0.321577
0.0285632,0.322368
0.0285632,0.33195
0.0285632,0.326763
0.0285632,0.311203
0.0285632,0.321577
0.0285632,0.313298
0.0285632,0.317541
0.0285632,0.321577
0.0285632,0.31639
0.0285632,0.31639
0.0285632,0.315599
0.0285632,0.31639
0.0285632,0.312507
0.0285632,0.31639
0.0285632,0.31639
0.0285632,0.308471
0.0285632,0.311994
0.0285632,0.311203
0.0285632,0.307167
0.0285632,0.311203
0.0285632,0.309262
0.0285632,0.30732
0.0285632,0.312354
0.0285632,0.311203
0.0285639,0.311203
0.0285639,0.311203
0.0285639,0.311203
0.0285639,0.302412
0.0285639,0.306017
0.0285644,0.306017
0.0285644,0.307958
0.0285644,0.314449
0.0285644,0.319635
0.0285644,0.321577
