Position in x [m],Voltage [V]
-0.0645879,5.31005
-0.064577,5.31005
-0.0645664,5.31005
-0.0645565,5.3099
-0.0645471,5.3099
-0.0645372,5.30811
-0.0645277,5.3112
-0.0645174,5.3099
-0.0645072,5.31005
-0.0644973,5.3112
-0.0644874,5.3099
-0.0644783,5.3089
-0.0644692,5.31041
-0.0644595,5.3099
-0.0644498,5.3112
-0.0644403,5.30847
-0.0644312,5.30926
-0.064422,5.3112
-0.0644121,5.3112
-0.0644032,5.30926
-0.0643938,5.30875
-0.0643841,5.31005
-0.0643738,5.3112
-0.0643628,5.30926
-0.0643517,5.31005
-0.064341,5.30926
-0.0643298,5.31041
-0.0643186,5.31041
-0.0643067,5.31005
-0.0642947,5.30962
-0.0642823,5.3112
-0.0642699,5.3112
-0.0642565,5.31314
-0.0642431,5.31366
-0.0642321,5.31509
-0.0642216,5.31366
-0.0642107,5.31366
-0.0641996,5.31005
-0.0641877,5.3112
-0.0641759,5.31235
-0.0641644,5.31005
-0.0641535,5.3112
-0.0641422,5.3112
-0.0641315,5.31005
-0.0641212,5.3112
-0.0641109,5.3112
-0.0641002,5.30926
-0.0640898,5.31005
-0.0640791,5.30811
-0.0640673,5.31041
-0.064055,5.30926
-0.0640428,5.30875
-0.0640319,5.3112
-0.0640218,5.31005
-0.064012,5.31235
-0.0640019,5.31172
-0.0639917,5.3112
-0.0639812,5.3112
-0.0639706,5.30962
-0.0639595,5.3112
-0.0639484,5.3099
-0.0639387,5.31156
-0.0639288,5.31235
-0.0639185,5.3112
-0.0639081,5.31005
-0.0638974,5.31041
-0.0638865,5.31041
-0.0638755,5.31077
-0.0638656,5.31041
-0.0638564,5.30875
-0.0638479,5.3112
-0.0638404,5.31005
-0.0638322,5.3112
-0.0638254,5.3112
-0.0638183,5.3112
-0.0638097,5.30681
-0.0638008,5.3112
-0.0637916,5.30926
-0.063783,5.31005
-0.0637746,5.30962
-0.0637652,5.31041
-0.0637555,5.3076
-0.0637461,5.3112
-0.0637367,5.3112
-0.0637265,5.30926
-0.0637161,5.31041
-0.0637062,5.31005
-0.063696,5.31041
-0.063686,5.3112
-0.0636763,5.30875
-0.0636665,5.3112
-0.0636571,5.3112
-0.0636477,5.31005
-0.0636378,5.31041
-0.0636268,5.31041
-0.0636155,5.31199
-0.0636056,5.31199
-0.0635956,5.3112
-0.0635858,5.30926
-0.063575,5.3112
-0.0635629,5.31005
-0.0635498,5.31005
-0.0635363,5.3112
-0.0635225,5.31251
-0.0635082,5.31394
-0.0634933,5.31235
-0.0634779,5.3156
-0.063462,5.31251
-0.0634452,5.31251
-0.0634299,5.31251
-0.0634165,5.3112
-0.0634042,5.3112
-0.063392,5.3112
-0.0633812,5.31005
-0.0633715,5.30681
-0.0633618,5.30926
-0.063353,5.31172
-0.063344,5.30847
-0.0633343,5.30875
-0.0633245,5.30875
-0.0633131,5.3099
-0.0633023,5.3099
-0.0632917,5.30796
-0.0632797,5.30847
-0.0632683,5.30732
-0.0632562,5.30811
-0.0632451,5.3099
-0.0632351,5.30875
-0.0632257,5.30847
-0.0632159,5.30926
-0.0632072,5.30926
-0.0631975,5.3099
-0.0631872,5.30926
-0.0631768,5.30875
-0.0631668,5.31005
-0.0631587,5.30602
-0.0631512,5.3112
-0.0631454,5.31005
-0.0631392,5.3112
-0.0631328,5.3099
-0.0631252,5.31041
-0.0631173,5.30926
-0.0631082,5.30847
-0.0630984,5.30811
-0.0630884,5.30717
-0.0630783,5.31005
-0.063069,5.30875
-0.0630597,5.31005
-0.0630504,5.30811
-0.0630407,5.31041
-0.0630319,5.30875
-0.0630228,5.30847
-0.0630139,5.30602
-0.063005,5.30911
-0.0629962,5.30926
-0.0629869,5.30926
-0.0629768,5.31041
-0.0629671,5.30926
-0.0629576,5.30681
-0.0629468,5.30681
-0.0629349,5.30847
-0.0629248,5.30926
-0.0629157,5.30847
-0.0629074,5.30732
-0.062899,5.31041
-0.0628907,5.31041
-0.0628826,5.3112
-0.0628741,5.30832
-0.0628651,5.30847
-0.062855,5.3112
-0.0628444,5.30911
-0.0628343,5.3099
-0.0628239,5.31041
-0.0628135,5.30847
-0.0628037,5.3112
-0.0627942,5.31235
-0.0627849,5.30847
-0.0627766,5.31005
-0.0627688,5.3112
-0.0627601,5.3112
-0.062752,5.3112
-0.0627446,5.30926
-0.0627368,5.31005
-0.0627287,5.3112
-0.0627201,5.30602
-0.0627107,5.3112
-0.0627009,5.31041
-0.0626903,5.3112
-0.0626796,5.31005
-0.0626694,5.31041
-0.0626593,5.31199
-0.0626503,5.31199
-0.0626412,5.3112
-0.0626317,5.3099
-0.0626217,5.3112
-0.0626124,5.31172
-0.0626036,5.3112
-0.0625956,5.31041
-0.0625872,5.3112
-0.0625786,5.31005
-0.0625703,5.31069
-0.0625623,5.3112
-0.0625535,5.3112
-0.0625446,5.31005
-0.062535,5.31041
-0.0625255,5.31005
-0.0625152,5.31041
-0.0625049,5.3112
-0.0624946,5.3112
-0.0624845,5.3099
-0.0624753,5.3112
-0.062466,5.3099
-0.0624557,5.3112
-0.0624446,5.31199
-0.0624332,5.3112
-0.0624217,5.3112
-0.0624101,5.31041
-0.0623996,5.3112
-0.0623891,5.3112
-0.062378,5.31005
-0.0623687,5.3112
-0.0623589,5.31005
-0.062349,5.30875
-0.0623391,5.31235
-0.062329,5.3112
-0.0623194,5.3112
-0.0623108,5.3112
-0.062302,5.3112
-0.0622929,5.3112
-0.062285,5.3112
-0.0622771,5.31041
-0.0622692,5.3112
-0.0622612,5.31005
-0.0622538,5.3112
-0.062245,5.3112
-0.0622337,5.3112
-0.0622233,5.3112
-0.0622133,5.3112
-0.0622038,5.31041
-0.0621941,5.3112
-0.0621845,5.3112
-0.0621752,5.3112
-0.0621668,5.3112
-0.0621574,5.31005
-0.0621478,5.3112
-0.0621371,5.3112
-0.0621267,5.3112
-0.0621165,5.3099
-0.0621071,5.3112
-0.0620979,5.3112
-0.0620887,5.31005
-0.062079,5.3112
-0.0620682,5.3112
-0.0620578,5.31005
-0.0620481,5.3112
-0.0620393,5.3112
-0.0620306,5.3112
-0.0620207,5.3112
-0.0620108,5.31005
-0.0620004,5.31199
-0.0619906,5.3112
-0.061981,5.3099
-0.0619707,5.3112
-0.0619603,5.3112
-0.0619501,5.3112
-0.0619397,5.31005
-0.0619296,5.3112
-0.0619192,5.3112
-0.0619085,5.3112
-0.0618983,5.3112
-0.0618873,5.31041
-0.0618768,5.31199
-0.0618674,5.31005
-0.0618577,5.31235
-0.061848,5.31005
-0.0618382,5.30926
-0.0618277,5.3112
-0.0618173,5.31199
-0.0618073,5.31005
-0.0617967,5.3112
-0.0617869,5.3112
-0.0617766,5.31041
