Position in x [m],Voltage [V]
-0.0745325,0.02
-0.074532,0.02
-0.0745319,0.02
-0.0745314,0.02
-0.0745314,0.02
-0.0745308,0.0202815
-0.0745305,0.0202815
-0.0745303,0.0202815
-0.0745298,0.0202815
-0.0745297,0.0202815
-0.0745292,0.0433476
-0.0745287,0.0433476
-0.0745285,0.0433476
-0.0745282,0.0433476
-0.0745276,0.0433476
-0.0745274,0.0402906
-0.0745271,0.0402906
-0.0745265,0.0402906
-0.0745265,0.0402906
-0.0745259,0.0402906
-0.0745258,0.0210426
-0.0745253,0.0210426
-0.0745248,0.0210426
-0.0745247,0.0210426
-0.0745242,0.0210426
-0.0745239,0.0120934
-0.0745236,0.0120934
-0.0745232,0.0120934
-0.0745231,0.0120934
-0.0745226,0.0120934
-0.0745221,0.011898
-0.0745219,0.011898
-0.0745215,0.011898
-0.074521,0.011898
-0.0745209,0.011898
-0.0745204,0.0158553
-0.0745202,0.0158553
-0.0745197,0.0158553
-0.0745192,0.0158553
-0.0745192,0.0158553
-0.0745186,0.0254287
-0.0745186,0.0254287
-0.0745181,0.0254287
-0.0745178,0.0254287
-0.0745175,0.0254287
-0.0745171,0.05
-0.074517,0.05
-0.0745165,0.05
-0.074516,0.05
-0.074516,0.05
-0.0745154,0.05
-0.0745151,0.0415765
-0.0745149,0.0415765
-0.0745144,0.0415765
-0.0745139,0.0415765
-0.0745139,0.0415765
-0.0745133,0.03
-0.0745128,0.03
-0.0745128,0.03
-0.0745122,0.03
-0.0745122,0.03
-0.0745115,0.0374132
-0.0745112,0.0374132
-0.074511,0.0374132
-0.0745104,0.0374132
-0.0745104,0.0374132
-0.0745099,0.0332405
-0.0745095,0.0332405
-0.0745093,0.0332405
-0.074509,0.0332405
-0.0745083,0.0332405
-0.0745078,0.0206558
-0.0745077,0.0206558
-0.0745072,0.0206558
-0.0745069,0.0206558
-0.0745062,0.0206558
-0.0745061,0.0183178
-0.0745056,0.0183178
-0.0745051,0.0183178
-0.0745045,0.0183178
-0.0745045,0.0183178
-0.0745039,0.0280825
-0.0745037,0.0280825
-0.0745032,0.0280825
-0.0745027,0.0280825
-0.0745026,0.0280825
-0.0745021,0.0308471
-0.0745016,0.0308471
-0.0745013,0.0308471
-0.074501,0.0308471
-0.0745004,0.0308471
-0.0745002,0.0275732
-0.0744997,0.0275732
-0.0744996,0.0275732
-0.0744989,0.0275732
