Position in z [a.u.],Voltage [V]
0.0655414,0.731328
0.0655517,0.772822
0.065563,0.814315
0.0655754,0.829876
0.0655873,0.776427
0.0655968,0.655981
0.0656062,0.554979
0.0656155,0.499867
0.0656253,0.509603
0.0656344,0.543024
0.0656439,0.575726
0.0656529,0.631989
0.0656626,0.674274
0.0656725,0.700207
0.0656828,0.712676
0.0656934,0.726932
0.0657041,0.735364
0.0657146,0.717709
0.0657241,0.652736
0.0657333,0.575726
0.0657434,0.529046
0.0657538,0.505053
0.0657637,0.538628
0.0657734,0.5861
0.0657831,0.656772
0.0657928,0.67831
0.0658015,0.703453
0.0658095,0.710581
0.0658177,0.714464
0.0658257,0.726141
0.0658335,0.736515
0.0658424,0.765693
0.0658516,0.776067
0.0658617,0.788382
0.0658722,0.793568
0.0658832,0.76518
0.0658939,0.715768
0.0659045,0.620465
0.0659153,0.532929
0.0659256,0.492739
0.0659366,0.497925
0.0659475,0.549793
0.0659592,0.60166
0.0659713,0.64719
0.0659834,0.684647
0.0659958,0.711885
0.0660083,0.740397
0.0660203,0.746888
0.0660337,0.720954
0.0660452,0.655981
0.0660565,0.588194
0.0660677,0.575726
0.0660783,0.606846
0.0660896,0.674274
0.0660993,0.72499
0.066109,0.740397
0.0661192,0.783195
0.0661319,0.823385
0.0661434,0.819502
0.0661549,0.818711
0.0661672,0.837157
0.0661814,0.831179
0.0661953,0.788382
0.0662058,0.680889
0.0662132,0.596473
0.0662234,0.530196
0.0662346,0.521251
0.0662463,0.584949
0.06626,0.669087
0.0662749,0.714977
0.0662903,0.744156
0.0663037,0.767635
0.0663163,0.781254
0.066327,0.743005
0.0663372,0.681555
0.0663461,0.599205
0.0663559,0.554979
0.0663651,0.545756
0.0663755,0.573785
0.0663866,0.612033
0.0663979,0.679461
0.0664083,0.719804
0.0664173,0.746888
0.0664262,0.76439
0.0664352,0.78644
0.0664418,0.780741
0.0664482,0.772822
0.066456,0.798755
0.0664633,0.800697
0.0664715,0.791987
0.0664798,0.778008
0.066489,0.726141
0.0664987,0.6639
0.0665085,0.569236
0.0665194,0.496621
0.0665317,0.487552
0.0665435,0.523859
0.0665533,0.565353
0.0665623,0.62629
0.0665715,0.672332
0.0665802,0.700207
0.0665899,0.710581
0.0666014,0.707849
0.0666144,0.710581
0.066627,0.695021
0.0666378,0.621894
0.0666474,0.5861
0.066657,0.570817
0.0666662,0.596473
0.0666749,0.623197
0.0666843,0.644304
0.0666943,0.653527
0.0667048,0.68853
0.066716,0.72535
0.066726,0.766844
0.0667346,0.783195
0.0667432,0.767635
0.0667512,0.767635
0.0667591,0.748829
0.0667664,0.732632
0.0667743,0.706185
0.0667816,0.674274
0.0667899,0.624348
0.0667989,0.554979
0.0668089,0.495984
0.0668193,0.465654
0.0668293,0.457582
0.0668395,0.473933
0.0668489,0.515067
0.0668571,0.553038
0.0668625,0.689834
0.0668687,0.743005
0.0668759,0.728083
0.066883,0.719651
0.066892,0.719013
0.0669023,0.715768
0.0669122,0.700207
0.0669219,0.658714
0.0669303,0.613337
0.0669377,0.570539
0.0669471,0.511544
0.0669563,0.487552
0.066965,0.478482
0.0669734,0.49432
0.0669815,0.539419
0.0669896,0.566144
0.0669981,0.582217
0.0670069,0.61722
0.0670174,0.670391
0.0670282,0.700207
0.0670393,0.711732
0.0670514,0.715768
0.067064,0.719013
0.0670782,0.730177
0.0670945,0.706698
0.0671095,0.63278
0.0671209,0.565353
0.067131,0.506995
0.0671423,0.487552
0.067154,0.507148
0.0671648,0.55613
0.0671738,0.565353
0.0671823,0.587403
0.0671909,0.606846
0.0671991,0.61722
0.0672068,0.607997
0.067215,0.590495
0.0672247,0.559015
0.0672338,0.526673
0.0672441,0.471992
0.0672556,0.455281
0.0672682,0.460468
0.067282,0.499507
0.067296,0.559375
0.067308,0.60281
0.0673174,0.658714
0.0673257,0.695021
0.0673335,0.719804
0.0673411,0.720164
0.0673488,0.711885
0.067357,0.716558
0.0673654,0.731328
0.067374,0.724837
0.0673829,0.696171
0.0673919,0.650282
0.067401,0.582494
0.0674099,0.508299
0.0674183,0.477178
0.0674269,0.466805
0.0674356,0.464073
0.0674438,0.487552
0.0674512,0.513485
0.0674582,0.541361
0.0674651,0.576877
0.0674731,0.604114
0.0674809,0.627593
0.0674902,0.652736
0.0674994,0.658714
0.067509,0.649491
0.0675195,0.627593
0.0675295,0.575726
0.0675382,0.529046
0.0675458,0.497925
0.067553,0.493889
0.0675603,0.490284
0.0675681,0.506995
0.0675766,0.523859
0.0675844,0.551734
0.067592,0.564562
0.0676,0.597624
0.0676078,0.640852
0.0676156,0.656772
0.0676233,0.679461
0.0676313,0.700998
0.0676396,0.705394
0.0676474,0.710581
0.0676557,0.704244
0.0676639,0.696962
0.0676726,0.679461
0.0676811,0.660808
0.0676898,0.621616
0.0676982,0.560166
0.0677071,0.509449
0.0677154,0.482365
0.0677239,0.456432
0.0677326,0.451245
0.0677419,0.470841
0.0677515,0.508299
0.0677603,0.529046
0.0677676,0.553398
0.0677737,0.562107
0.0677798,0.575726
0.0677871,0.597777
0.0677967,0.673483
0.0678067,0.687893
0.067817,0.654318
0.0678275,0.606846
0.0678381,0.564562
0.0678496,0.534232
0.0678616,0.52501
0.0678745,0.538115
0.0678873,0.565353
0.0678998,0.591286
0.0679115,0.63278
0.0679236,0.674274
0.0679341,0.689834
0.0679442,0.695021
0.0679536,0.700207
